key,subject,motion,source,cx,cy
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,2,smooth_pursuit,yoloe,189.517,128.513
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,2,smooth_pursuit,sam2_repeat_0,189.68,127.74
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,2,smooth_pursuit,sam2_repeat_1,189.72,127.85
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,2,smooth_pursuit,sam2_repeat_2,189.77,127.79
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,2,smooth_pursuit,sam2_repeat_3,189.72,127.73
smooth_pursuit_user2_left_session_2_0_1_w072_a000610,2,smooth_pursuit,sam2_repeat_4,190.93,127.82
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,human_ellipse,141.0,135.0
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,unet,139.352,134.185
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,gsam2,140.11,134.53
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,pred,135.947,134.382
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,ellseg,140.637,135.463
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,ritnet,140.291,134.758
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,edge_guided,140.657,135.608
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,deepvog,138.139,135.726
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,yoloe,139.785,133.692
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,sam2_repeat_0,140.07,134.21
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,sam2_repeat_1,140.17,134.51
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,sam2_repeat_2,140.28,134.3
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,sam2_repeat_3,140.44,134.02
smooth_pursuit_user2_left_session_2_0_1_w082_a000710,2,smooth_pursuit,sam2_repeat_4,141.44,134.23
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,human_ellipse,132.0,139.0
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,unet,131.022,137.784
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,gsam2,131.28,138.42
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,pred,141.715,135.874
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,ellseg,132.125,138.944
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,ritnet,132.27,137.858
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,edge_guided,132.437,138.92
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,deepvog,134.934,138.218
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,yoloe,131.798,137.522
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,sam2_repeat_0,131.25,138.42
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,sam2_repeat_1,131.3,138.49
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,sam2_repeat_2,131.29,138.46
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,sam2_repeat_3,131.4,138.22
smooth_pursuit_user2_left_session_2_0_1_w092_a000810,2,smooth_pursuit,sam2_repeat_4,132.47,138.46
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,human_ellipse,134.0,135.0
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,unet,133.207,133.957
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,gsam2,133.42,134.14
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,pred,122.03,137.297
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,ellseg,134.291,135.058
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,ritnet,133.766,133.914
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,edge_guided,134.496,134.958
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,deepvog,138.81,128.484
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,yoloe,133.247,133.153
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,sam2_repeat_0,133.47,134.11
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,sam2_repeat_1,133.41,134.42
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,sam2_repeat_2,133.34,134.43
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,sam2_repeat_3,133.48,134.14
smooth_pursuit_user2_left_session_2_0_1_w102_a000910,2,smooth_pursuit,sam2_repeat_4,134.63,134.25
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,human_ellipse,144.0,134.0
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,unet,142.847,133.956
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,gsam2,143.62,134.04
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,pred,139.373,122.519
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,ellseg,144.439,134.884
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,ritnet,144.433,134.149
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,edge_guided,144.404,135.0
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,deepvog,143.476,135.656
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,yoloe,143.525,132.967
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,sam2_repeat_0,143.64,133.93
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,sam2_repeat_1,143.73,134.07
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,sam2_repeat_2,143.66,133.98
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,sam2_repeat_3,143.8,133.88
smooth_pursuit_user2_left_session_2_0_1_w112_a001010,2,smooth_pursuit,sam2_repeat_4,144.82,133.99
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,human_ellipse,189.0,117.0
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,unet,187.636,116.043
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,gsam2,188.01,116.65
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,pred,186.001,116.284
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,ellseg,188.819,117.38
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,ritnet,188.465,116.742
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,edge_guided,189.186,117.809
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,deepvog,189.357,117.52
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,yoloe,187.588,116.619
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,sam2_repeat_0,188.01,116.64
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,sam2_repeat_1,187.96,116.72
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,sam2_repeat_2,187.97,116.7
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,sam2_repeat_3,188.07,116.58
smooth_pursuit_user2_left_session_2_0_1_w122_a001110,2,smooth_pursuit,sam2_repeat_4,189.25,116.63
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,human_ellipse,136.0,147.0
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,unet,135.137,145.403
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,gsam2,135.57,146.14
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,pred,137.69,135.607
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,ellseg,136.079,146.935
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,ritnet,136.243,145.962
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,edge_guided,136.504,146.557
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,deepvog,136.133,145.301
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,yoloe,135.393,145.31
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,sam2_repeat_0,135.5,146.09
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,sam2_repeat_1,135.61,146.1
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,sam2_repeat_2,135.58,146.04
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,sam2_repeat_3,135.64,146.03
smooth_pursuit_user2_left_session_2_0_1_w132_a001210,2,smooth_pursuit,sam2_repeat_4,136.7,146.06
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,human_ellipse,174.0,137.0
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,unet,173.375,135.795
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,gsam2,173.81,136.6
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,pred,167.693,134.762
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,ellseg,174.533,137.297
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,ritnet,174.151,136.747
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,edge_guided,174.564,137.167
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,deepvog,175.926,136.848
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,yoloe,172.079,140.48
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,sam2_repeat_0,173.78,136.54
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,sam2_repeat_1,173.88,136.66
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,sam2_repeat_2,173.88,136.64
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,sam2_repeat_3,173.99,136.48
smooth_pursuit_user2_left_session_2_0_1_w142_a001310,2,smooth_pursuit,sam2_repeat_4,175.08,136.53
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,human_ellipse,172.0,115.0
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,unet,172.108,115.157
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,gsam2,170.98,114.75
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,pred,165.207,121.933
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,ellseg,172.137,114.974
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,ritnet,172.066,114.604
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,edge_guided,172.202,115.013
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,deepvog,172.634,115.62
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,yoloe,171.063,113.799
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,sam2_repeat_0,170.93,114.71
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,sam2_repeat_1,170.78,114.89
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,sam2_repeat_2,170.97,114.73
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,sam2_repeat_3,170.91,114.72
smooth_pursuit_user2_left_session_2_0_1_w152_a001410,2,smooth_pursuit,sam2_repeat_4,171.99,114.74
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,human_ellipse,161.0,108.0
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,unet,160.424,107.203
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,gsam2,160.77,107.91
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,pred,158.782,101.844
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,ellseg,161.834,108.632
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,ritnet,161.521,107.961
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,edge_guided,161.784,108.722
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,deepvog,161.694,108.525
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,yoloe,160.986,107.002
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,sam2_repeat_0,160.74,107.8
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,sam2_repeat_1,160.83,107.97
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,sam2_repeat_2,160.82,107.84
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,sam2_repeat_3,160.8,107.73
smooth_pursuit_user3_left_session_2_0_1_w003_a000010,3,smooth_pursuit,sam2_repeat_4,161.93,107.93
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,human_ellipse,163.0,107.0
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,unet,161.917,106.536
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,gsam2,162.24,107.46
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,pred,159.634,105.23
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,ellseg,163.192,108.151
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,ritnet,162.934,107.186
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,edge_guided,163.131,108.416
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,deepvog,162.868,106.881
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,yoloe,163.835,113.842
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,sam2_repeat_0,162.25,107.38
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,sam2_repeat_1,162.28,107.47
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,sam2_repeat_2,162.27,107.43
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,sam2_repeat_3,162.34,107.33
smooth_pursuit_user3_left_session_2_0_1_w013_a000110,3,smooth_pursuit,sam2_repeat_4,163.17,107.48
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,human_ellipse,216.0,129.0
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,unet,213.896,127.805
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,gsam2,215.04,128.51
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,pred,141.425,122.513
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,ellseg,215.367,129.263
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,ritnet,215.314,128.439
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,edge_guided,215.64,129.496
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,deepvog,215.557,128.786
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,yoloe,215.491,128.094
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,sam2_repeat_0,214.94,128.47
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,sam2_repeat_1,214.98,128.37
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,sam2_repeat_2,214.96,128.38
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,sam2_repeat_3,215.02,128.46
smooth_pursuit_user3_left_session_2_0_1_w023_a000210,3,smooth_pursuit,sam2_repeat_4,215.97,128.58
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,human_ellipse,123.0,105.0
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,unet,117.796,100.555
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,gsam2,122.27,104.7
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,pred,185.592,90.726
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,ellseg,122.81,105.396
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,ritnet,122.522,102.948
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,edge_guided,122.69,105.582
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,deepvog,238.677,129.339
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,yoloe,121.888,104.002
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,sam2_repeat_0,122.36,104.48
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,sam2_repeat_1,122.29,104.77
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,sam2_repeat_2,122.33,104.65
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,sam2_repeat_3,122.43,104.52
smooth_pursuit_user3_left_session_2_0_1_w033_a000310,3,smooth_pursuit,sam2_repeat_4,123.28,104.7
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,human_ellipse,121.0,123.0
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,unet,119.154,122.079
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,gsam2,119.65,123.05
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,pred,140.629,105.719
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,ellseg,120.318,123.975
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,ritnet,120.284,123.095
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,edge_guided,120.569,123.725
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,deepvog,259.354,140.427
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,yoloe,119.872,122.131
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,sam2_repeat_0,119.68,122.96
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,sam2_repeat_1,119.7,123.14
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,sam2_repeat_2,119.69,123.04
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,sam2_repeat_3,119.82,122.96
smooth_pursuit_user3_left_session_2_0_1_w043_a000410,3,smooth_pursuit,sam2_repeat_4,120.77,123.01
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,human_ellipse,189.0,88.0
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,unet,188.72,86.393
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,gsam2,189.22,87.44
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,pred,189.387,88.494
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,ellseg,189.922,88.126
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,ritnet,189.643,87.419
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,edge_guided,190.055,88.15
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,deepvog,189.986,87.387
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,yoloe,188.922,87.074
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,sam2_repeat_0,189.2,87.44
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,sam2_repeat_1,189.41,87.55
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,sam2_repeat_2,189.26,87.44
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,sam2_repeat_3,189.38,87.31
smooth_pursuit_user3_left_session_2_0_1_w053_a000510,3,smooth_pursuit,sam2_repeat_4,190.33,87.4
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,human_ellipse,200.0,112.0
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,unet,199.38,110.824
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,gsam2,200.05,111.65
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,pred,197.751,110.679
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,ellseg,200.455,112.012
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,ritnet,200.6,111.625
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,edge_guided,200.89,112.339
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,deepvog,200.892,112.883
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,yoloe,200.224,111.104
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,sam2_repeat_0,200.01,111.61
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,sam2_repeat_1,200.06,111.68
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,sam2_repeat_2,200.02,111.65
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,sam2_repeat_3,200.06,111.64
smooth_pursuit_user3_left_session_2_0_1_w063_a000610,3,smooth_pursuit,sam2_repeat_4,201.12,111.66
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,human_ellipse,132.0,120.0
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,unet,130.712,119.813
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,gsam2,131.39,120.57
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,pred,138.277,120.261
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,ellseg,131.939,121.537
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,ritnet,131.549,120.754
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,edge_guided,131.972,121.462
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,deepvog,128.41,127.07
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,yoloe,130.748,120.092
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,sam2_repeat_0,131.34,120.53
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,sam2_repeat_1,131.38,120.73
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,sam2_repeat_2,131.33,120.67
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,sam2_repeat_3,131.5,120.43
smooth_pursuit_user3_left_session_2_0_1_w073_a000710,3,smooth_pursuit,sam2_repeat_4,132.53,120.61
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,human_ellipse,125.0,115.0
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,unet,122.897,112.39
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,gsam2,124.02,113.98
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,pred,120.633,106.286
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,ellseg,125.046,114.632
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,ritnet,122.492,111.341
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,edge_guided,125.097,114.771
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,yoloe,123.965,112.952
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,sam2_repeat_0,124.03,113.97
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,sam2_repeat_1,124.08,114.08
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,sam2_repeat_2,124.06,114.01
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,sam2_repeat_3,124.22,113.85
smooth_pursuit_user3_left_session_2_0_1_w083_a000910,3,smooth_pursuit,sam2_repeat_4,125.16,114.08
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,human_ellipse,142.0,110.0
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,unet,140.898,109.816
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,gsam2,141.32,110.57
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,pred,138.784,120.405
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,ellseg,142.153,111.3
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,ritnet,141.681,110.36
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,edge_guided,142.069,111.425
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,deepvog,139.056,116.457
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,yoloe,141.493,109.843
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,sam2_repeat_0,141.32,110.5
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,sam2_repeat_1,141.32,110.67
smooth_pursuit_user3_left_session_2_0_1_w093_a001010,3,smooth_pursuit,sam2_repeat_2,141.38,110.56
