record_kind	source_path	target_path	mode	blob_id	disposition	detail
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/atss_obb_assigner.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/atss_obb_assigner.py	100644	2355f11ea098e495e3fb752e6d78a663b3fe5cb0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/convex_assigner.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/convex_assigner.py	100644	65053ef6f1b6f2a77348d1b5dd3afdd2b073b51f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/max_convex_iou_assigner.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/max_convex_iou_assigner.py	100644	0654a84f60466d359e2617ba6bb0eeae247a14fe	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/sas_assigner.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/assigners/sas_assigner.py	100644	f491f398b4a6d897803c04514ddc3b64f475fc88	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/builder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/builder.py	100644	349405012c42117bbb78efcf173fb69e0968bc84	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/__init__.py	100644	4111880be9224f5caef36644947e7f3fa8b1fbc4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/angle_coder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/angle_coder.py	100644	b84000a5e0a4a0e73cd54b1f61147b88fa8b36af	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/delta_midpointoffset_rbbox_coder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/delta_midpointoffset_rbbox_coder.py	100644	c6831a8ab3328a7364c8912325d9395e3e40f6b9	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/delta_xywha_hbbox_coder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/delta_xywha_hbbox_coder.py	100644	0d99a4f22766c481bed5d7ccda3ebe375a4e96d5	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/delta_xywha_rbbox_coder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/delta_xywha_rbbox_coder.py	100644	e14ced6765594c9000936c821a818e473c68e79a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/distance_angle_point_coder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/distance_angle_point_coder.py	100644	3bca158ad2f322cef95eef32636182741c5620af	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/gliding_vertex_coder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/coder/gliding_vertex_coder.py	100644	377ffa24b9fd2d5cd2802db1903df62048f6396f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/iou_calculators/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/iou_calculators/__init__.py	100644	5902ab0226de1aace595fa633738948a95046f6b	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/iou_calculators/builder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/iou_calculators/builder.py	100644	193cc4b1e8c33e6e2aed454d3e22e6a017f7d997	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/iou_calculators/rotate_iou2d_calculator.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/iou_calculators/rotate_iou2d_calculator.py	100644	756eeb1176c576a522cb31907c9b79c3c85efe4d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/samplers/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/samplers/__init__.py	100644	1ae4200041502c0e521dfc522f50e39913733622	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/samplers/rotate_random_sampler.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/samplers/rotate_random_sampler.py	100644	47cbc4d2dd23409a83a0b0d626384951435d4a2f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/transforms.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/transforms.py	100644	01d51651eda46f7732faddc529cafe47e7540633	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/utils/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/utils/__init__.py	100644	74c98ab1622859ac1b0cdfd2f3e588a882f42b25	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/utils/gmm.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/bbox/utils/gmm.py	100644	20ebf9b32d473651ba45f600fc852a5e565a6a22	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/evaluation/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/evaluation/__init__.py	100644	140bd14af4f298770e406fc9ecedf919671ffd69	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/evaluation/eval_map.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/evaluation/eval_map.py	100644	6b73e3b0ee395ec0626ef7467117abcb613f68cd	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/patch/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/patch/__init__.py	100644	5f112059bdc99ece0bdb018cc3c05cd65e6c8299	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/patch/merge_results.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/patch/merge_results.py	100644	0a6649f7418e941a91a5d3624d444cf8135528b8	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/patch/split.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/patch/split.py	100644	41b3d6457359a1e379bb8532ddce187b7c0b26d6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/post_processing/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/post_processing/__init__.py	100644	e1f0b3d3501afb8d19f0cdd39983f631f5bc39b2	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/post_processing/bbox_nms_rotated.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/post_processing/bbox_nms_rotated.py	100644	800d2ebd0d05e52cdb3aae89c0f9fc6c7185d4da	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/visualization/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/visualization/__init__.py	100644	c22a519a8aa5cfda4ea538b1a2f6e273ac094734	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/visualization/image.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/visualization/image.py	100644	b042007d2910d9dc53bb5ab90a6c1b1c6f6e677f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/visualization/palette.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/core/visualization/palette.py	100644	e06bd60fd1639e9ed454505bd47ea287d2e81bd4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/__init__.py	100644	05dd2849cde099cab77a1d382a839cfdca93c789	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/builder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/builder.py	100644	3d9400b650282626de9039715937ad2839bc29a8	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/dota.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/dota.py	100644	40dc82e16ffeb1bc7c1816049b078dedaf54facd	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/hrsc.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/hrsc.py	100644	a5d4cbcb0bea6c34a98424aa4c2f7cf854d674cd	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/pipelines/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/pipelines/__init__.py	100644	129bc198302fe4c7b0f0a8e05c89cd3a04748739	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/pipelines/loading.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/pipelines/loading.py	100644	8afcb5cdfef5a77756d1d35e07561f92ba274932	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/pipelines/transforms.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/pipelines/transforms.py	100644	63e832182cb0453fde35720a3bccf7c4496d178d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/sar.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/datasets/sar.py	100644	56f5686d7ff1195120f70f09370365cb8140a37c	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/__init__.py	100644	087bcafa294b6b284e71c4e7c2727d2b8c7c4290	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/backbones/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/backbones/__init__.py	100644	f6581935f36318f50183bbf1f038c83a12947f08	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/backbones/re_resnet.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/backbones/re_resnet.py	100644	1ce13cb37cb706df2e4587bdc8df616bf651db71	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/builder.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/builder.py	100644	360ef5ca685b626badbe9fdb5d3c3b1134cba878	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/__init__.py	100644	7e6b2c0fd89e3fe67adf1d9a831c1966d4a560c4	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/csl_rotated_fcos_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/csl_rotated_fcos_head.py	100644	a29f5d1e4a169c52305a8e440f06464ed54a00f0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/csl_rotated_retina_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/csl_rotated_retina_head.py	100644	0c2896c1c384463cbd8c8af40dbc16b7414fc583	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/kfiou_odm_refine_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/kfiou_odm_refine_head.py	100644	5c8bbbe1818581cbdb75f4c17b4308ccd4195448	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/kfiou_rotate_retina_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/kfiou_rotate_retina_head.py	100644	adb2f593b800735fa301c827c8a3e92150c18437	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/kfiou_rotate_retina_refine_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/kfiou_rotate_retina_refine_head.py	100644	0c5fa718eaa796c4aaa31d3870e776561f241dc7	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/odm_refine_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/odm_refine_head.py	100644	9346f5cdf3b1cee3a1cb8b45375c959fcb4e5b88	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/oriented_reppoints_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/oriented_reppoints_head.py	100644	bfe18ff1272cbc7c9f654126bae0b6cf46da1e9e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/oriented_rpn_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/oriented_rpn_head.py	100644	a3367b6ca7a71ecbc37f6024f0741671d143c059	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_anchor_free_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_anchor_free_head.py	100644	ee0138970f7ff628556aa78fbf99bfcaa76bbd42	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_anchor_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_anchor_head.py	100644	5672175fbcf1b350d1da6522f63462ba4608af93	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_atss_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_atss_head.py	100644	37134437fdb949ed395bb3024fb93d7390b5acc3	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_fcos_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_fcos_head.py	100644	96b137ada6085e9a0ce08de915ee5988c8d20a74	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_reppoints_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_reppoints_head.py	100644	8af17ae536e4c74980d38b7d02ad65ef35cc3c26	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_retina_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_retina_head.py	100644	2b8c49ebb05691800f5445aa2c703cc3e54f42bf	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_retina_refine_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_retina_refine_head.py	100644	f58f6e3e045eef7e26d78d6a085f44013f278c76	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_rpn_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/rotated_rpn_head.py	100644	a7c903f900650d2b0fb1804150093076f1034e95	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/sam_reppoints_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/sam_reppoints_head.py	100644	91ec6592e2b80d1a533b259fe2489d3be31b006a	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/utils.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/dense_heads/utils.py	100644	ca62741226d3e60949ebdda440791ecf1a783a55	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/__init__.py	100644	c1db074aa7fe0eb5e7935bec4a7dcb0c271b14e8	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/base.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/base.py	100644	ac6df6321d956577419883e75c8f9423a8e9ce8d	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/correlation_head.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/correlation_head.py	100644	c0c06deb72242f0e9a112c8f7ba14e7f9ceae173	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/gliding_vertex.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/gliding_vertex.py	100644	527190a641596dfddef9b6e4b9e054fada0f243c	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/oriented_rcnn.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/oriented_rcnn.py	100644	44753690a6f52033d694b5d7fcc31dbb08db5c3c	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/r3det.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/r3det.py	100644	05f05d729ef1f5b3840e629dadbd250168734fc6	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/redet.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/redet.py	100644	7a4f11de7c0d3f49fbf7a2b79e7781edaab45b16	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/roi_transformer.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/roi_transformer.py	100644	b6b08e70825c897d7fbc8dcb89c9e70adbc5ff64	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotate_faster_rcnn.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotate_faster_rcnn.py	100644	d7ec1bf3f5eed9ddbe7e6f17781b9733dfc68002	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotated_fcos.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotated_fcos.py	100644	e240d86a50fd3bfb103471cc2dc6727c5e4cc42e	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotated_reppoints.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotated_reppoints.py	100644	795fac5450dd4125b6127b64c5968c459857a82f	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotated_retinanet.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/rotated_retinanet.py	100644	257bec37a76a71c0f9e58c47b05bc30b352acf22	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/s2anet.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/s2anet.py	100644	c590a293bb52ded982a8ab5600866c34559b1d07	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/single_stage.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/single_stage.py	100644	c703ce8efae6383de693b749bc876735a22233ad	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/two_stage.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/two_stage.py	100644	6523574d965f28299b91d9ef7c2cbfd0c21a4930	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/utils.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/detectors/utils.py	100644	f0c88dae1081eec842a10e149f55e020367db800	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/__init__.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/__init__.py	100644	42abf3c6b5be4bf2237c37879d6235d07edd0a06	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/convex_giou_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/convex_giou_loss.py	100644	83bb930e96a685a188d49baa16780ebc910cbcaa	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/gaussian_dist_loss.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/gaussian_dist_loss.py	100644	dec1d55382e019a226ca53990df2bc2ab465c135	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
preserved_blob	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/gaussian_dist_loss_v1.py	references/legacy-codebase/software/Swift-Eye/mmrotate/mmrotate/models/losses/gaussian_dist_loss_v1.py	100644	8a0f5a72bda65ccb0b5ff4d3d5c0fb26a99673f0	preserve	baseline ebe862b11506e819c5bd5abc925299fc5fbb6f1a
