path,line,end_line,zone,symbol,rule,severity,claim_type,confidence,evidence
hardware/tools/import_pynq_smoke_result.py,200,200,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/pack_cyclic_weights.py,195,236,maintained,tensor_for_block,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/pack_cyclic_weights.py,503,596,maintained,main,large-function,medium,fact,high,function spans 94 lines
hardware/tools/pack_cyclic_weights.py,500,500,maintained,self_test,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/pack_cyclic_weights.py,595,595,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/pack_cyclic_weights.py,176,176,maintained,linear_tile,very-long-line,low,fact,high,line length=163
hardware/tools/pack_cyclic_weights.py,195,195,maintained,tensor_for_block,very-long-line,low,fact,high,line length=172
hardware/tools/pack_cyclic_weights.py,288,288,maintained,tensor_for_pair,very-long-line,low,fact,high,line length=187
hardware/tools/pack_cyclic_weights.py,340,340,maintained,build_pair_block,very-long-line,low,fact,high,line length=177
hardware/tools/pack_cyclic_weights.py,350,350,maintained,build_s2_channel_pair_blocks,very-long-line,low,fact,high,line length=177
hardware/tools/pack_cyclic_weights.py,369,369,maintained,build_s2_mlp_w1_block,very-long-line,low,fact,high,line length=182
hardware/tools/pack_cyclic_weights.py,377,377,maintained,build_s2_mlp_w2_block,very-long-line,low,fact,high,line length=183
hardware/tools/pack_cyclic_weights.py,385,385,maintained,build_s2_mlp_hidden_pair_blocks,very-long-line,low,fact,high,line length=186
hardware/tools/pack_cyclic_weights.py,417,417,maintained,build_s2_block_first_step_blocks,very-long-line,low,fact,high,line length=187
hardware/tools/pack_cyclic_weights.py,500,500,maintained,self_test,very-long-line,low,fact,high,line length=229
hardware/tools/pack_cyclic_weights.py,595,595,maintained,main,very-long-line,low,fact,high,line length=172
hardware/tools/package_e2e_axis_dma_pynq_bundle.py,197,228,maintained,validation_preset,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/package_e2e_axis_dma_pynq_bundle.py,259,349,maintained,build_bundle,large-function,medium,fact,high,function spans 91 lines
hardware/tools/package_e2e_axis_dma_pynq_bundle.py,364,364,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/package_e2e_axis_dma_pynq_bundle.py,244,244,maintained,bundle_readme_text,hard-coded-absolute-path,high,fact,high,"+ f""\n\nBundle-local {variant} AXIS/DMA smoke:\n\n"""
hardware/tools/package_e2e_axis_dma_pynq_bundle.py,246,246,maintained,bundle_readme_text,hard-coded-absolute-path,high,fact,high,"+ f""\nBundle-local {variant} AXIS/DMA result validation:\n\n"""
hardware/tools/package_e2e_m_axi_pynq_bundle.py,141,141,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/package_e2e_m_axi_pynq_bundle.py,62,62,maintained,bundle_readme_text,hard-coded-absolute-path,high,fact,high,"""Exported packed-weight smoke:\n\n"""
hardware/tools/prepare_zcu104_smoke_session.py,167,167,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/prepare_zcu104_smoke_session.py,53,53,maintained,host_copyback_steps,hard-coded-absolute-path,high,fact,high,"f""python3 tools/import_pynq_smoke_result.py /path/to/{result_json} --preset {preset} --dry-run --json-out /tmp/hgtxr_{variant_tag}_smoke_import_dry_run.json --validation-out /tmp/hgtxr_{variant_tag}_smoke_validation_dry_run.json"","
hardware/tools/prepare_zcu104_smoke_session.py,53,53,maintained,host_copyback_steps,very-long-line,low,fact,high,line length=242
hardware/tools/prepare_zcu104_smoke_session.py,54,54,maintained,host_copyback_steps,hard-coded-absolute-path,high,fact,high,"f""python3 tools/import_pynq_smoke_result.py /path/to/{result_json} --preset {preset} --json-out /tmp/hgtxr_{variant_tag}_smoke_import.json --validation-out /tmp/hgtxr_{variant_tag}_smoke_validation.json"","
hardware/tools/prepare_zcu104_smoke_session.py,54,54,maintained,host_copyback_steps,very-long-line,low,fact,high,line length=216
hardware/tools/repair_hls_to_pynq.py,98,98,maintained,print_smoke_commands,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,99,99,maintained,print_smoke_commands,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,100,100,maintained,print_smoke_commands,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,110,110,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,31,31,maintained,patch_tcl,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,36,36,maintained,patch_tcl,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,39,39,maintained,patch_tcl,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,44,44,maintained,patch_tcl,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,46,46,maintained,patch_tcl,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,52,52,maintained,copy_if_present,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,57,57,maintained,copy_if_present,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/repair_hls_to_pynq.py,59,59,maintained,copy_if_present,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/run_runtime_mode_board_latency.py,73,149,maintained,build_runtime_mode_summary,large-function,medium,fact,high,function spans 77 lines
hardware/tools/run_runtime_mode_board_latency.py,73,149,maintained,build_runtime_mode_summary,high-branch-density,medium,inference,medium,AST branch proxy=13
hardware/tools/run_runtime_mode_board_latency.py,73,149,maintained,build_runtime_mode_summary,too-many-parameters,medium,fact,high,parameter count=11
hardware/tools/run_runtime_mode_board_latency.py,243,246,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/run_third_goal_final_signoff.py,91,175,maintained,build_mirror_integrity,large-function,medium,fact,high,function spans 85 lines
hardware/tools/run_third_goal_final_signoff.py,91,175,maintained,build_mirror_integrity,high-branch-density,medium,inference,medium,AST branch proxy=16
hardware/tools/run_third_goal_final_signoff.py,178,387,maintained,default_paths,large-function,high,fact,high,function spans 210 lines
hardware/tools/run_third_goal_final_signoff.py,408,501,maintained,render_markdown,large-function,medium,fact,high,function spans 94 lines
hardware/tools/run_third_goal_final_signoff.py,513,594,maintained,build_remaining_blocker_details,large-function,medium,fact,high,function spans 82 lines
hardware/tools/run_third_goal_final_signoff.py,597,2315,maintained,run_pipeline,large-function,high,fact,high,function spans 1719 lines
hardware/tools/run_third_goal_final_signoff.py,597,2315,maintained,run_pipeline,high-branch-density,high,inference,medium,AST branch proxy=163
hardware/tools/run_third_goal_final_signoff.py,597,2315,maintained,run_pipeline,too-many-parameters,medium,fact,high,parameter count=30
hardware/tools/run_third_goal_final_signoff.py,1235,1334,maintained,run_pipeline.write_summary,large-function,medium,fact,high,function spans 100 lines
hardware/tools/run_third_goal_final_signoff.py,1235,1334,maintained,run_pipeline.write_summary,too-many-parameters,medium,fact,high,parameter count=19
hardware/tools/run_third_goal_final_signoff.py,2383,2387,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/run_third_goal_final_signoff.py,2333,2333,maintained,parse_args,very-long-line,low,fact,high,line length=161
hardware/tools/run_third_goal_final_signoff.py,2335,2335,maintained,parse_args,very-long-line,low,fact,high,line length=183
hardware/tools/run_third_goal_final_signoff.py,2336,2336,maintained,parse_args,very-long-line,low,fact,high,line length=175
hardware/tools/run_third_goal_final_signoff.py,2337,2337,maintained,parse_args,very-long-line,low,fact,high,line length=171
hardware/tools/run_third_goal_final_signoff.py,2340,2340,maintained,parse_args,very-long-line,low,fact,high,line length=168
hardware/tools/run_third_goal_final_signoff.py,2341,2341,maintained,parse_args,very-long-line,low,fact,high,line length=163
hardware/tools/run_zcu104_c3b_smoke_remote.py,423,469,maintained,build_commands,too-many-parameters,medium,fact,high,parameter count=13
hardware/tools/run_zcu104_c3b_smoke_remote.py,486,567,maintained,build_summary,large-function,medium,fact,high,function spans 82 lines
hardware/tools/run_zcu104_c3b_smoke_remote.py,486,567,maintained,build_summary,too-many-parameters,medium,fact,high,parameter count=18
hardware/tools/run_zcu104_c3b_smoke_remote.py,658,661,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/run_zcu104_c3b_smoke_remote.py,25,25,maintained,<module>,hard-coded-absolute-path,high,fact,high,"DEFAULT_REMOTE_DIR = ""/home/xilinx/hgtxr_c3b_smoke"""
hardware/tools/run_zcu104_c3b_smoke_remote.py,62,62,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_runtime_mode_search_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,86,86,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_runtime_mode_track_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,113,113,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_rom_compute_300_search_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,140,140,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_rom_compute_300_track_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,167,167,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_prefetchall4_300_search_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,194,194,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_prefetchall4_300_track_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,221,221,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_prefetchall4_300_hybrid_10_90_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,248,248,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_patch32_dtok4_300_search_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,275,275,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_patch32_dtok4_300_track_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,302,302,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_par32_patch32_dtok4_300_hybrid_10_90_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,332,332,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_vref_p0_softmax_input_x2_smoke"","
hardware/tools/run_zcu104_c3b_smoke_remote.py,362,362,maintained,<module>,hard-coded-absolute-path,high,fact,high,"""remote_dir"": ""/home/xilinx/hgtxr_vref_p0_qkv_uram_smoke"","
hardware/tools/static_validate_hgtxr.py,469,469,maintained,check_tcl_patch,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,481,481,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,494,494,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,359,359,maintained,check_markers,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,452,452,maintained,check_spec_kit_status,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,463,463,maintained,check_tcl_patch,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,467,467,maintained,check_tcl_patch,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,492,492,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,346,346,maintained,check_exists,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,365,365,maintained,check_markers,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,367,367,maintained,check_markers,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,454,454,maintained,check_spec_kit_status,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,456,456,maintained,check_spec_kit_status,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,348,348,maintained,check_exists,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/static_validate_hgtxr.py,351,351,maintained,check_exists,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/update_e2e_docs_2026_06_09.py,25,25,maintained,<module>,very-long-line,low,fact,high,line length=161
hardware/tools/update_e2e_docs_2026_06_09.py,57,57,maintained,<module>,very-long-line,low,fact,high,line length=317
hardware/tools/update_e2e_docs_2026_06_09.py,59,59,maintained,<module>,very-long-line,low,fact,high,line length=192
hardware/tools/update_e2e_docs_2026_06_09.py,68,68,maintained,<module>,very-long-line,low,fact,high,line length=277
hardware/tools/update_e2e_docs_2026_06_09.py,70,70,maintained,<module>,very-long-line,low,fact,high,line length=270
hardware/tools/update_e2e_docs_2026_06_09.py,80,80,maintained,<module>,very-long-line,low,fact,high,line length=208
hardware/tools/validate_e2e_axis_vector.py,70,105,maintained,load_spec,high-branch-density,medium,inference,medium,AST branch proxy=13
hardware/tools/validate_e2e_axis_vector.py,115,163,maintained,validate_entries,high-branch-density,medium,inference,medium,AST branch proxy=21
hardware/tools/validate_e2e_axis_vector.py,536,601,maintained,build_reference,large-function,medium,fact,high,function spans 66 lines
hardware/tools/validate_e2e_axis_vector.py,536,601,maintained,build_reference,high-branch-density,medium,inference,medium,AST branch proxy=24
hardware/tools/validate_e2e_axis_vector.py,711,711,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_e2e_axis_vector.py,709,709,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_final_operator_handoff.py,394,1569,maintained,validate_handoff,large-function,high,fact,high,function spans 1176 lines
hardware/tools/validate_final_operator_handoff.py,394,1569,maintained,validate_handoff,high-branch-density,high,inference,medium,AST branch proxy=230
hardware/tools/validate_final_operator_handoff.py,1620,1620,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_final_operator_handoff.py,481,481,maintained,validate_handoff,very-long-line,low,fact,high,line length=183
hardware/tools/validate_final_operator_handoff.py,482,482,maintained,validate_handoff,very-long-line,low,fact,high,line length=186
hardware/tools/validate_final_operator_handoff.py,483,483,maintained,validate_handoff,very-long-line,low,fact,high,line length=203
hardware/tools/validate_final_operator_handoff.py,487,487,maintained,validate_handoff,very-long-line,low,fact,high,line length=222
hardware/tools/validate_final_operator_handoff.py,1549,1549,maintained,validate_handoff,very-long-line,low,fact,high,line length=286
hardware/tools/validate_final_signoff_bundle.py,518,1425,maintained,validate_bundle,large-function,high,fact,high,function spans 908 lines
hardware/tools/validate_final_signoff_bundle.py,518,1425,maintained,validate_bundle,high-branch-density,high,inference,medium,AST branch proxy=113
hardware/tools/validate_final_signoff_bundle.py,1488,1488,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_final_unblock_closeout_packet.py,81,343,maintained,validate_packet,large-function,high,fact,high,function spans 263 lines
hardware/tools/validate_final_unblock_closeout_packet.py,81,343,maintained,validate_packet,high-branch-density,high,inference,medium,AST branch proxy=57
hardware/tools/validate_final_unblock_closeout_packet.py,385,388,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_final_unblock_closeout_packet.py,245,245,maintained,validate_packet,very-long-line,low,fact,high,line length=161
hardware/tools/validate_hgpipe_lut_math.py,87,157,maintained,validate_cursor_table_refs,large-function,medium,fact,high,function spans 71 lines
hardware/tools/validate_hgpipe_lut_math.py,87,157,maintained,validate_cursor_table_refs,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/validate_hgpipe_lut_math.py,159,323,maintained,validate_softmax_refs,large-function,high,fact,high,function spans 165 lines
hardware/tools/validate_hgpipe_lut_math.py,159,323,maintained,validate_softmax_refs,high-branch-density,high,inference,medium,AST branch proxy=29
hardware/tools/validate_hgpipe_lut_math.py,325,464,maintained,validate_layernorm_refs,large-function,high,fact,high,function spans 140 lines
hardware/tools/validate_hgpipe_lut_math.py,325,464,maintained,validate_layernorm_refs,high-branch-density,high,inference,medium,AST branch proxy=32
hardware/tools/validate_hgpipe_lut_math.py,466,534,maintained,validate_contract,large-function,medium,fact,high,function spans 69 lines
hardware/tools/validate_hgpipe_lut_math.py,466,534,maintained,validate_contract,high-branch-density,medium,inference,medium,AST branch proxy=25
hardware/tools/validate_hgpipe_lut_math.py,583,583,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_pynq_bundle_package.py,331,415,maintained,validate_bundle,large-function,medium,fact,high,function spans 85 lines
hardware/tools/validate_pynq_bundle_package.py,331,415,maintained,validate_bundle,high-branch-density,high,inference,medium,AST branch proxy=38
hardware/tools/validate_pynq_bundle_package.py,438,438,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_pynq_smoke_result.py,202,247,maintained,validate_measurement_fields,high-branch-density,high,inference,medium,AST branch proxy=26
hardware/tools/validate_pynq_smoke_result.py,292,348,maintained,validate_result,high-branch-density,medium,inference,medium,AST branch proxy=25
hardware/tools/validate_pynq_smoke_result.py,351,447,maintained,validate_hybrid_result,large-function,medium,fact,high,function spans 97 lines
hardware/tools/validate_pynq_smoke_result.py,351,447,maintained,validate_hybrid_result,high-branch-density,high,inference,medium,AST branch proxy=37
hardware/tools/validate_pynq_smoke_result.py,470,470,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_s2_block_full.py,304,408,maintained,run_validation,large-function,medium,fact,high,function spans 105 lines
hardware/tools/validate_s2_block_full.py,304,408,maintained,run_validation,too-many-parameters,medium,fact,high,parameter count=11
hardware/tools/validate_s2_block_full.py,411,472,maintained,main,large-function,medium,fact,high,function spans 62 lines
hardware/tools/validate_s2_block_full.py,471,471,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/validate_s2_block_preln.py,182,182,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_c3b_physical_smoke_gate_audit.py,74,189,maintained,build_audit,large-function,medium,fact,high,function spans 116 lines
hardware/tools/write_c3b_physical_smoke_gate_audit.py,74,189,maintained,build_audit,high-branch-density,medium,inference,medium,AST branch proxy=18
hardware/tools/write_c3b_physical_smoke_gate_audit.py,249,261,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_c3b_protection_checklist.py,157,486,maintained,build_checklist,large-function,high,fact,high,function spans 330 lines
hardware/tools/write_c3b_protection_checklist.py,157,486,maintained,build_checklist,high-branch-density,high,inference,medium,AST branch proxy=34
hardware/tools/write_c3b_protection_checklist.py,537,537,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_c3b_protection_checklist.py,371,371,maintained,build_checklist,very-long-line,low,fact,high,line length=211
hardware/tools/write_c3b_protection_checklist.py,380,380,maintained,build_checklist,very-long-line,low,fact,high,line length=211
hardware/tools/write_c3b_protection_checklist.py,537,537,maintained,main,very-long-line,low,fact,high,line length=193
hardware/tools/write_c3b_smoke_result_contract.py,20,85,maintained,build_contract,large-function,medium,fact,high,function spans 66 lines
hardware/tools/write_c3b_smoke_result_contract.py,152,152,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_c3b_smoke_result_contract.py,49,49,maintained,build_contract,hard-coded-absolute-path,high,fact,high,"f""--json-out /tmp/c3b_smoke_import_{DATE_TAG}.json """
hardware/tools/write_c3b_smoke_result_contract.py,50,50,maintained,build_contract,hard-coded-absolute-path,high,fact,high,"f""--validation-out /tmp/c3b_smoke_import_validation_{DATE_TAG}.json"""
hardware/tools/write_c3b_smoke_result_contract.py,55,55,maintained,build_contract,hard-coded-absolute-path,high,fact,high,"f""--json-out /tmp/c3b_smoke_import_{DATE_TAG}.json """
hardware/tools/write_c3b_smoke_result_contract.py,56,56,maintained,build_contract,hard-coded-absolute-path,high,fact,high,"f""--validation-out /tmp/c3b_smoke_import_validation_{DATE_TAG}.json"""
hardware/tools/write_c3b_smoke_transfer_manifest.py,149,152,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_c3b_smoke_transfer_manifest.py,74,74,maintained,build_manifest,hard-coded-absolute-path,high,fact,high,"""import_command"": f""python3 tools/import_pynq_smoke_result.py /path/to/{result_json} --preset axis-c3b-mem16 --json-out /tmp/hgtxr_c3b_smoke_import.json --validation-out /tmp/hgtxr_c3b_smoke_validation.json"","
hardware/tools/write_c3b_smoke_transfer_manifest.py,74,74,maintained,build_manifest,very-long-line,low,fact,high,line length=220
hardware/tools/write_c3b_smoke_transfer_manifest.py,76,76,maintained,build_manifest,hard-coded-absolute-path,high,fact,high,"""final_signoff_command"": ""python3 tools/check_third_goal_preflight.py --root /home/kjm26/project/PRJXR/XR-VIT/HGTXR --mode final-signoff"","
hardware/tools/write_e2e_resource_matrix.py,158,224,maintained,build_matrix,large-function,medium,fact,high,function spans 67 lines
hardware/tools/write_e2e_resource_matrix.py,235,299,maintained,render_markdown,large-function,medium,fact,high,function spans 65 lines
hardware/tools/write_e2e_resource_matrix.py,317,321,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_e2e_resource_matrix.py,23,23,maintained,<module>,very-long-line,low,fact,high,line length=176
hardware/tools/write_e2e_resource_matrix.py,24,24,maintained,<module>,very-long-line,low,fact,high,line length=166
hardware/tools/write_e2e_resource_matrix.py,37,37,maintained,<module>,very-long-line,low,fact,high,line length=185
hardware/tools/write_e2e_resource_matrix.py,38,38,maintained,<module>,very-long-line,low,fact,high,line length=175
hardware/tools/write_e2e_resource_matrix.py,51,51,maintained,<module>,very-long-line,low,fact,high,line length=203
hardware/tools/write_e2e_resource_matrix.py,52,52,maintained,<module>,very-long-line,low,fact,high,line length=193
hardware/tools/write_e2e_resource_matrix.py,65,65,maintained,<module>,very-long-line,low,fact,high,line length=215
hardware/tools/write_e2e_resource_matrix.py,66,66,maintained,<module>,very-long-line,low,fact,high,line length=205
hardware/tools/write_e2e_resource_policy_audit.py,84,259,maintained,build_audit,large-function,high,fact,high,function spans 176 lines
hardware/tools/write_e2e_resource_policy_audit.py,84,259,maintained,build_audit,high-branch-density,high,inference,medium,AST branch proxy=27
hardware/tools/write_e2e_resource_policy_audit.py,302,305,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_e2e_resource_policy_audit.py,134,134,maintained,build_audit,very-long-line,low,fact,high,line length=165
hardware/tools/write_e2e_resource_policy_audit.py,135,135,maintained,build_audit,very-long-line,low,fact,high,line length=167
hardware/tools/write_e2e_resource_policy_audit.py,136,136,maintained,build_audit,very-long-line,low,fact,high,line length=209
hardware/tools/write_e2e_resource_policy_audit.py,137,137,maintained,build_audit,very-long-line,low,fact,high,line length=206
hardware/tools/write_e2e_resource_policy_audit.py,138,138,maintained,build_audit,very-long-line,low,fact,high,line length=197
hardware/tools/write_e2e_resource_policy_audit.py,143,143,maintained,build_audit,very-long-line,low,fact,high,line length=200
hardware/tools/write_e2e_resource_policy_audit.py,144,144,maintained,build_audit,very-long-line,low,fact,high,line length=207
hardware/tools/write_e2e_resource_policy_audit.py,154,154,maintained,build_audit,very-long-line,low,fact,high,line length=216
hardware/tools/write_e2e_resource_policy_audit.py,157,157,maintained,build_audit,very-long-line,low,fact,high,line length=221
hardware/tools/write_e2e_resource_policy_audit.py,158,158,maintained,build_audit,very-long-line,low,fact,high,line length=219
hardware/tools/write_e2e_resource_policy_audit.py,160,160,maintained,build_audit,very-long-line,low,fact,high,line length=180
hardware/tools/write_final_evidence_manifest.py,242,317,maintained,resource_policy_artifact_set,large-function,medium,fact,high,function spans 76 lines
hardware/tools/write_final_evidence_manifest.py,242,317,maintained,resource_policy_artifact_set,high-branch-density,medium,inference,medium,AST branch proxy=17
hardware/tools/write_final_evidence_manifest.py,457,582,maintained,add_final_runner_blocker_summary_checks,large-function,high,fact,high,function spans 126 lines
hardware/tools/write_final_evidence_manifest.py,457,582,maintained,add_final_runner_blocker_summary_checks,high-branch-density,high,inference,medium,AST branch proxy=51
hardware/tools/write_final_evidence_manifest.py,601,2554,maintained,build_consistency_checks,large-function,high,fact,high,function spans 1954 lines
hardware/tools/write_final_evidence_manifest.py,601,2554,maintained,build_consistency_checks,high-branch-density,high,inference,medium,AST branch proxy=375
hardware/tools/write_final_evidence_manifest.py,2557,2614,maintained,build_manifest,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/write_final_evidence_manifest.py,2683,2686,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_final_evidence_manifest.py,754,754,maintained,build_consistency_checks,very-long-line,low,fact,high,line length=171
hardware/tools/write_final_evidence_manifest.py,767,767,maintained,build_consistency_checks,very-long-line,low,fact,high,line length=174
hardware/tools/write_final_evidence_manifest.py,1128,1128,maintained,build_consistency_checks,very-long-line,low,fact,high,line length=322
hardware/tools/write_final_evidence_manifest.py,1254,1254,maintained,build_consistency_checks,very-long-line,low,fact,high,line length=243
hardware/tools/write_final_evidence_manifest.py,2242,2242,maintained,build_consistency_checks,very-long-line,low,fact,high,line length=200
hardware/tools/write_final_evidence_manifest.py,2256,2256,maintained,build_consistency_checks,very-long-line,low,fact,high,line length=224
hardware/tools/write_final_operator_handoff.py,88,210,maintained,build_handoff,large-function,high,fact,high,function spans 123 lines
hardware/tools/write_final_operator_handoff.py,88,210,maintained,build_handoff,high-branch-density,medium,inference,medium,AST branch proxy=25
hardware/tools/write_final_operator_handoff.py,213,342,maintained,render_markdown,large-function,high,fact,high,function spans 130 lines
hardware/tools/write_final_operator_handoff.py,379,382,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_final_operator_handoff.py,153,153,maintained,build_handoff,hard-coded-absolute-path,high,fact,high,"""requested_path"": candidate_xr.get(""requested_path"", ""/home/kjm26/project/PRJXR/XR-VITs""),"
hardware/tools/write_final_signoff_audit.py,147,147,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_final_unblock_closeout_packet.py,226,358,maintained,build_packet,large-function,high,fact,high,function spans 133 lines
hardware/tools/write_final_unblock_closeout_packet.py,226,358,maintained,build_packet,high-branch-density,medium,inference,medium,AST branch proxy=15
hardware/tools/write_final_unblock_closeout_packet.py,361,444,maintained,render_markdown,large-function,medium,fact,high,function spans 84 lines
hardware/tools/write_final_unblock_closeout_packet.py,361,444,maintained,render_markdown,high-branch-density,medium,inference,medium,AST branch proxy=13
hardware/tools/write_final_unblock_closeout_packet.py,467,470,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_final_unblock_commands.py,34,397,maintained,build_commands,large-function,high,fact,high,function spans 364 lines
hardware/tools/write_final_unblock_commands.py,34,397,maintained,build_commands,high-branch-density,medium,inference,medium,AST branch proxy=13
hardware/tools/write_final_unblock_commands.py,504,507,maintained,main,library-print,low,inference,medium,print call in maintained non-script module
hardware/tools/write_final_unblock_commands.py,99,99,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--json-out /tmp/hgtxr_final_blocker_readiness_current.json """
hardware/tools/write_final_unblock_commands.py,100,100,maintained,build_commands,hard-coded-absolute-path,high,fact,high,"""--markdown-out /tmp/hgtxr_final_blocker_readiness_current.md"""
